code_geo,latitude,longitude,city_code,zip_code,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
08293,49.599735327,5.279049993,moiry,8370,3,0,2725
08294,49.692879756,4.996058416,la moncelle,8140,17,0,1821
08295,49.712419023,4.63692065,mondigny,8430,23,0,2296
08296,49.288084985,4.803215496,montcheutin,8250,3,0,1461
08297,49.835555457,4.649651521,montcornet,8090,37,0,4206
08298,49.791100281,4.743724531,montcy notre dame,8090,265,0,18962
08300,49.549272684,4.860048011,le mont dieu,8390,0,0,208
08301,49.512671245,4.719072954,montgon,8390,0,0,927
08302,49.89968252,4.747749349,montherme,8800,519,0,74517
08303,49.309350999,4.703693701,monthois,8400,127,0,5564
08304,50.047758174,4.710886331,montigny sur meuse,8170,23,0,1183
08305,49.645998479,4.612982544,montigny sur vence,8430,13,0,2344
08306,49.463955157,4.478128469,mont laurent,8130,12,0,874
08307,49.702516325,4.3292065,montmeillant,8220,0,0,1486
08308,49.33231408,4.641365744,mont st martin,8400,0,0,1028
08309,49.386607093,4.476786086,mont st remy,8310,0,0,797
08310,49.315240055,4.784347498,mouron,8250,10,0,730
08311,49.597000227,5.073947647,mouzon,8210,352,0,62994
08312,49.81012128,4.539490258,murtin et bogny,8150,9,0,2086
08313,49.502700107,4.296681557,nanteuil sur aisne,8300,7,0,1203
08314,49.406533478,4.311638766,neuflize,8300,206,0,9454
08315,49.75702907,4.512483991,neufmaison,8460,3,0,1155
08316,49.822662267,4.806838399,neufmanil,8700,43,0,12977
08317,49.579767607,4.856014386,la neuville a maire,8450,29,0,1198
08318,49.93265484,4.241091403,la neuville aux joutes,8380,6,0,4193
08319,49.906248442,4.352729872,neuville lez beaulieu,8380,98,0,11168
08320,49.346649462,4.392152639,la neuville en tourne a fuy,8310,81,0,5921
08321,49.500340998,4.691771742,neuville day,8130,22,0,2708
08322,49.732426439,4.589562437,neuville les this,8090,45,0,4582
08323,49.647201694,4.359967331,la neuville les wasigny,8270,7,0,2309
08324,49.626844953,4.539404537,neuvizy,8430,0,0,1183
08325,49.458283227,4.794707725,noirval,8400,0,0,351
08326,49.450466057,5.055375174,nouart,8240,2,0,4506
08327,49.709002313,4.797384129,nouvion sur meuse,8160,227,0,21231
08328,49.820101987,4.753687576,nouzonville,8700,762,0,88340
08329,49.596183024,4.428563838,novion porcien,8270,56,0,10964
08330,49.54640285,4.441874527,novy chevrieres,8300,52,0,7784
08331,49.658681834,4.92919096,noyers pont maugis,8350,48,0,7745
08332,49.506812083,4.929790113,oches,8240,0,0,782
08333,49.35763664,4.78278584,olizy primat,8250,4,0,4218
08334,49.629609565,4.826074189,omicourt,8450,22,0,579
08335,49.593783563,4.7399607370000005,omont,8430,0,0,806
08336,49.658462122,5.157742607,osnes,8110,7,0,2838
08338,49.412658745,4.500019407,pauvres,8310,23,0,2440
08339,49.448816727,4.3555661180000005,perthes,8300,48,0,3200
08340,49.419730639,4.095006623,poilcourt sydney,8190,3,0,1581
08341,49.644261805,4.65252159,poix terron,8430,165,0,7040
08342,49.710305618,5.096712166,pouru aux bois,8140,25,0,4362
08343,49.68042958,5.088698402,pouru st remy,8140,111,0,17137
08344,49.80159144,4.361673156,prez,8290,16,0,3064
08346,49.748524526,4.685763617,prix les mezieres,8000,671,0,21219
08347,49.636416765,5.27543802,puilly et charbeaux,8370,34,0,5309
08348,49.593650798,4.53659512,puiseux,8270,0,0,1339
08349,49.681955812,5.179933232,pure,8110,6,0,6545
08350,49.4459063,4.776950689,quatre champs,8400,30,0,2803
08351,49.40545585,4.582670194,quilly,8400,0,0,601
08352,49.652590325,4.5912959220000005,raillicourt,8430,15,0,2555
08353,50.121213306,4.821981607,rancennes,8600,202,0,8536
08354,49.58906419,4.961678293,raucourt et flaba,8450,58,0,10110
08355,49.925987781,4.414951884,regniowez,8230,44,0,6429
08356,49.601404691,4.232141665,remaucourt,8220,25,0,2569
08357,49.648689448,4.993580198,remilly aillicourt,8450,41,0,13990
08358,49.784178279,4.547044894,remilly les pothees,8150,19,0,2932
08360,49.65069888,4.135887706,renneville,8220,26,0,2782
08361,49.849335003,4.605098104,renwez,8150,261,0,19422
08362,49.513762427,4.383638796,rethel,8300,1238,0,133238
08363,49.934423689,4.692078492,revin,8500,389,0,69418
08364,49.484698295,4.635677882,rilly sur aisne,8130,0,0,1241
08365,49.839013008,4.534897093,rimogne,8150,153,0,18518
08366,49.699994089,4.247565319,rocquigny,8220,188,0,37716
08367,49.931624443,4.558484752,rocroi,8230,648,0,75162
08368,49.426334471,4.185209195,roizy,8190,3,0,3395
08369,49.685042683,4.306295812,la romagne,8220,5,0,2103
08370,49.784792829,4.502023684,rouvroy sur audry,8150,154,0,13248
08372,49.688982332,4.20712476,rubigny,8220,0,0,921
08373,49.804429556,4.270885512,rumigny,8290,3,0,2546
08374,49.545979374,4.669644698,la sabotterie,8130,11,0,1577
08375,49.670071314,5.12820301,sachy,8110,7,0,2561
08376,49.599977735,5.172880268,sailly,8110,20,0,2457
08377,49.655216002,4.851971901,st aignan,8350,12,0,1757
08378,49.296397564,4.434923171,st clement a arnes,8310,0,0,1279
08379,49.307876022,4.510683322,st etienne a arnes,8310,4,0,2379
08380,49.573230304,4.201099291,st fergeux,8360,16,0,2868
08381,49.52070239,4.135201353,st germainmont,8190,83,7,11185
08382,49.725382916,4.306195208,st jean aux bois,8220,12,0,1600
08383,49.337354639,4.953298709,st juvin,8250,0,0,955
08384,49.497790154,4.624082128,st lambert et mont de jeux,8130,10,0,2100
08385,49.75872082,4.775736589,st laurent,8090,141,0,10709
08386,49.452824263,4.215374031,st loup en champagne,8300,64,0,3780
08387,49.57185723,4.6119896570000005,st loup terrier,8130,25,0,1806
08388,49.70666177,4.719985639,st marceau,8160,65,0,4190
08389,49.768285932,4.574956215,st marcel,8460,40,0,4700
08390,49.371588958,4.671258267,ste marie,8400,13,0,795
08391,49.760275302,4.931705788,st menges,8200,104,0,14510
08392,49.338803272,4.698018758,st morel,8400,11,0,2310
08393,49.296762191,4.463667503,st pierre a arnes,8310,0,0,929
08394,49.488825047,4.945217923,st pierremont,8240,5,0,863
08395,49.701894055,4.683329371,st pierre sur vence,8430,32,0,1441
08396,49.585725482,4.079799691,st quentin le petit,8220,0,0,1434
08397,49.399587614,4.232173001,st remy le petit,8300,1,0,508
08398,49.459486259,4.592278617,ste vaubourg,8130,5,0,949
08399,49.598442594,5.314275379,sapogne sur marche,8370,0,0,2205
08400,49.659765116,4.800101963,sapogne et feucheres,8160,132,1,7632
08401,49.446723699,4.504298625,saulces champenoises,8130,5,0,3672
08402,49.57639191,4.507463929,saulces monclin,8270,145,0,12983
08403,49.487506119,4.357362295,sault les rethel,8300,204,0,17365
08404,49.42377466,4.156199327,sault st remy,8190,28,0,2163
08405,49.550945074,4.7871754200000005,sauville,8390,4,0,2724
08406,49.359711554,4.721396605,savigny sur aisne,8400,24,0,3099
08407,49.270946588,4.736995188,sechault,8250,11,0,602
08408,49.859806441,4.669730127,secheval,8150,54,0,3983
08409,49.696818253,4.929625969,sedan,8200,730,6,101781
08410,49.328694743,4.576533589,semide,8400,18,0,1620
08411,49.495835827,4.663121817,semuy,8130,21,0,1116
08412,49.307878094,4.851795755,senuc,8250,13,0,1812
08413,49.622200095,4.187125185,seraincourt,8220,40,0,4692
08415,49.589227537,4.361629099,sery,8270,45,0,5181
08416,49.47428736,4.452259725,seuil,8300,30,0,2332
08417,49.87937382,4.478490495,sevigny la foret,8230,38,0,4236
08418,49.617165356,4.079835677,sevigny waleppe,8220,4,0,1531
08419,49.703218325,4.404388719,signy l abbaye,8460,182,0,28298
08420,49.929831737,4.321946455,signy le petit,8380,66,0,28980
08421,49.578962134,5.311350117,signy montlibert,8370,0,0,1112
08422,49.642392895,4.706566654,singly,8430,3,0,1438
08424,49.502534133,4.9865446680000005,sommauthe,8240,13,0,1663
08425,49.326202622,4.992260818,sommerance,8250,0,0,531
08426,49.580423601,4.267588614,son,8300,9,0,977
08427,49.551321138,4.371624656,sorbon,8300,38,0,2683
08428,49.541299468,4.538545904,sorcy bauthemont,8270,19,0,2640
08429,49.808752573,4.563376359,sormonne,8150,44,0,6893
08430,49.549378922,4.922633585,stonne,8390,2,0,504
08431,49.355915877,4.6620355270000005,sugny,8400,8,0,887
08432,49.765682304,4.612110679,sury,8090,13,0,1217
08433,49.519188377,4.639000766,suzanne,8130,3,0,618
08434,49.513909496,4.872390803,sy,8390,18,0,410
08435,49.449565634,4.292399556,tagnon,8300,178,0,9854
08436,49.927608393,4.475354517,taillette,8230,57,0,6505
08437,49.40748878,5.06855392,tailly,8240,0,0,9536
08438,49.510628409,4.257927572,taizy,8360,15,0,1260
08439,49.524207919,4.825109437,tannay,8390,20,0,1612
08440,49.876497761,4.296673107,tarzy,8380,0,0,1658
08444,49.649346544,5.117267891,tetaigne,8110,0,0,1298
08445,49.648803424,4.945744535,thelonne,8350,24,0,4813
08446,49.406073813,4.920275917,thenorgues,8240,0,0,994
08448,49.899339926,4.808013708,thilay,8800,278,0,24646
08449,49.715054531,4.511553523,thin le moutier,8460,51,0,7356
08450,49.752325168,4.610217447,this,8090,26,0,2451
08451,49.545566873,4.090816639,le thour,8190,24,0,3732
08452,49.477590903,4.420929792,thugny trugny,8300,8,0,2292
08453,49.424917393,4.784359162,toges,8400,8,0,1352
08454,49.677184386,4.614540555,touligny,8430,1,0,879
08455,49.397931043,4.60142978,tourcelles chaumont,8400,6,0,1044
08456,49.873337072,4.783690764,tournavaux,8800,40,0,2086
08457,49.799081937,4.639221478,tournes,8090,259,0,15384
08458,49.540566269,4.642032085,tourteron,8130,26,0,2570
08459,49.6619438,5.260051297,tremblois les carignan,8110,11,0,2292
08460,49.844964848,4.500137157,tremblois les rocroi,8150,0,0,1533
08461,49.440703557,4.717054053,vandy,8400,15,0,2674
08462,49.446072881,4.548284572,vaux champagne,8130,2,0,1121
08463,49.478696586,4.991478089,vaux en dieulet,8240,0,0,778
08464,49.297887709,4.785113499,vaux les mouron,8250,0,0,551
08465,49.690430032,4.182650195,vaux les rubigny,8220,0,0,525
08466,49.603890382,5.136484012,vaux les mouzon,8210,0,0,1004
08467,49.584098119,4.555839457,vaux montreuil,8270,3,0,1273
08468,49.768344974,4.473105653,vaux villaine,8150,3,0,1968
08469,49.603596761,4.792003774,vendresse,8160,108,0,13392
08470,49.38214902,4.928793996,verpel,8240,9,0,1161
08471,49.496114302,4.88448103,verrieres,8390,0,0,370
08472,49.632585017,4.484161849,viel st remy,8270,36,0,9384
08473,49.451103808,4.105855565,vieux les asfeld,8190,44,0,2806
08476,49.504587814,4.076632645,villers devant le thour,8190,58,0,4655
08477,49.626832405,5.017408719,villers devant mouzon,8210,4,0,1342
08478,49.627281897,4.727656663,villers le tilleul,8430,15,0,4214
08479,49.622352711,4.564536519,villers le tourneur,8430,48,0,2265
08480,49.741097137,4.750312431,villers semeuse,8000,524,0,46318
08481,49.68227569,4.855147066,villers sur bar,8350,29,0,3420
08482,49.663475488,4.67863304,villers sur le mont,8430,20,0,977
08483,49.755605097,4.796320816,ville sur lumes,8440,83,0,5259
08484,49.394093934,4.446836426,ville sur retourne,8310,5,0,612
08485,49.59418557,5.2208176250000005,villy,8370,33,0,3622
08486,50.077121172,4.705205543,vireux molhain,8320,222,0,20900
08487,50.056858492,4.747277405,vireux wallerand,8320,255,0,18962
08488,49.731931338,4.823452603,vivier au court,8440,331,0,35544
08489,49.473359748,4.680852237,voncq,8400,16,0,3315
08490,49.414835162,4.696807375,vouziers,8400,1152,0,197120
08491,49.753847259,4.864278206,vrigne aux bois,8350,604,0,83048
08492,49.704833971,4.834252609,vrigne meuse,8350,58,0,4190
08494,49.680223554,4.930262975,wadelincourt,8200,114,0,5121
08496,49.646883888,4.446103773,wagnon,8270,13,0,1432
08497,49.768756189,4.666514541,warcq,8000,275,0,14030
08498,49.732534795,4.655996046,warnecourt,8090,42,0,3865
08499,49.628255902,4.357955903,wasigny,8270,13,0,3501
08500,49.586552298,4.581937113,wignicourt,8270,29,0,911
08501,49.668568237,5.302100189,williers,8110,0,0,563
08502,49.567927362,5.016128389,yoncq,8210,4,0,1361
08503,49.675097047,4.662778147,yvernaumont,8430,26,0,1756
09001,43.050400025,1.471458393,aigues juntes,9240,0,0,631
09002,43.000605933,1.877001309,aigues vives,9600,22,0,7068
09003,42.910104922,1.900922894,l aiguillon,9300,46,0,4716
09004,42.75449595,1.698141074,albies,9310,9,0,1387
09005,42.894162766,1.267264749,aleu,9320,16,0,1591
09006,42.816304472,1.581326864,alliat,9400,0,0,605
09007,43.038911091,1.364164827,allieres,9240,14,0,701
09008,42.897888566,1.129211246,alos,9200,6,0,1227
09009,42.981477991,1.455583307,alzen,9240,28,0,3090
09011,42.873136055,0.901076172,antras,9800,0,5,1115
09012,42.804212622,1.741572347,appy,9250,14,0,323
09013,42.980750474,1.6334671150000002,arabaux,9000,7,0,876
09014,42.923755653,0.990460504,argein,9800,15,0,2133
09015,42.87585768,1.595543477,arignac,9400,71,0,8103
09016,42.852578527,1.6462588500000002,arnave,9400,1,0,2490
09017,42.877897905,1.036286961,arrien en bethmale,9800,9,0,1828
09018,42.947553939,1.019991475,arrout,9800,35,0,824
09019,43.143173579,1.446726199,artigat,9130,70,0,7379
09020,42.689846976,2.037910827,artigues,9460,7,0,538
09021,43.06660141,1.562149832,artix,9120,0,0,1496
09022,43.059194027,1.72896982,arvigna,9100,24,0,2627
09023,42.719585461,1.930831083,ascou,9110,2,0,940
09024,42.681045186,1.659353899,aston,9310,24,0,2975
09025,42.920698535,0.966276035,aucazein,9800,0,0,615
09026,42.930816184,1.01954447,audressein,9800,9,0,1957
09027,42.910788832,0.916933324,augirein,9800,22,0,1294
09029,42.766542296,1.355768892,aulus les bains,9140,0,0,1758
09030,42.70207511,1.443094286,auzat,9220,7,0,5342
09031,42.799326321,1.760803165,axiat,9250,0,0,374
09032,42.686666996,1.818050343,ax les thermes,9110,112,0,16962
09033,43.079639124,1.070089761,bagert,9230,0,0,442
09034,42.887117793,0.98278804,balacet,9800,0,0,377
09035,42.967660998,1.017477618,balagueres,9800,2,0,6972
09037,43.062358722,1.134894033,barjac,9230,0,0,475
09038,43.168847066,1.273544037,la bastide de besplas,9350,54,0,5570
09039,43.058173549,1.884852447,la bastide de bousignac,9500,12,0,3382
09040,43.139634572,1.71491945,la bastide de lordat,9700,37,0,2671
09041,43.060987466,1.000066549,la bastide du salat,9160,5,0,1846
09042,43.024895448,1.392649757,la bastide de serou,9240,176,0,13292
09043,42.950959843,1.89986243,la bastide sur l hers,9600,28,0,5296
09044,43.017685603,1.5419448020000002,baulou,9000,19,0,1063
09045,42.879821581,1.567667064,bedeilhac et aynat,9400,0,0,2331
09046,43.083738717,1.101001265,bedeille,9230,14,0,1101
09047,42.89340096,1.952847818,belesta,9300,28,0,13204
09048,43.00739017,1.933669882,belloc,9600,27,0,840
09049,42.958095461,1.528254109,benac,9000,8,0,2024
09050,43.077767567,1.609995993,benagues,9100,67,14,6694
09051,42.895305448,1.850852879,benaix,9300,17,0,1569
09052,43.072394781,1.846291671,besset,9500,23,0,1833
09053,42.785299496,1.799260845,bestiac,9250,7,0,436
09054,43.084337113,1.02905351,betchat,9160,43,0,3110
09055,42.853965958,1.07673861,bethmale,9800,13,0,1451
09056,43.152935541,1.5735185180000002,bezac,9100,33,0,5569
09057,42.904442272,1.30892473,biert,9320,56,0,5896
09058,42.862952248,1.619726635,bompas,9400,24,0,2642
09059,42.840298273,0.982966446,bonac irazein,9800,7,0,1395
09060,43.172562491,1.587740674,bonnac,9100,26,0,7363
09061,43.113444102,1.366156723,les bordes sur arize,9350,82,0,8640
09062,42.837369269,1.032045893,bordes uchentein,9800,32,0,4062
09063,42.933042002,1.44546208,le bosc,9000,0,0,1741
09064,42.792392257,1.643365341,bouan,9310,0,0,418
09065,42.907697093,1.391199599,boussenac,9320,12,0,2577
09066,42.932173295,1.512330043,brassac,9000,71,0,8170
09067,43.206824744,1.517381142,brie,9700,57,0,2543
09068,42.951550607,1.472306905,burret,9000,0,0,520
09069,42.956738398,0.960131893,buzan,9800,10,0,738
09070,42.785864667,1.686835338,les cabannes,9310,24,3,3029
09071,43.013967126,1.5019371970000002,cadarcet,9240,12,0,3045
09072,43.033346295,1.741123428,calzan,9120,0,0,595
09073,43.069587717,1.277445001,camarade,9290,25,0,2479
09074,43.021739562,1.962204382,camon,9500,9,0,1656
09075,43.119839747,1.321466475,campagne sur arize,9350,29,0,4320
09076,43.248578398,1.523887788,cante,9700,31,0,3007
09077,42.79182688,1.576017206,capoulet et junac,9400,4,0,1865
09078,42.707804729,2.123895517,carcanieres,9460,0,0,472
09079,43.157661251,1.3729059380000002,carla bayle,9130,54,0,6379
09080,42.975332692,1.7620467190000002,carla de roquefort,9300,11,0,1277
09081,43.131173395,1.694136768,le carlaret,9100,38,0,3547
09082,42.992428714,1.338333517,castelnau durban,9420,35,0,4173
09083,43.127912251,1.403548506,casteras,9130,10,0,227
09084,43.166036647,1.319505787,castex,9350,13,0,1127
09085,42.916594803,1.055073703,castillon en couserans,9800,31,4,4297
09086,43.02401843,1.079753911,caumont,9160,24,0,4724
09087,42.772186683,1.822240933,caussou,9250,0,0,1050
09088,42.807965084,1.727685748,caychax,9250,0,0,53
09089,43.092880528,1.939678458,cazals des bayles,9500,1,0,699
09090,43.052924497,1.519269138,cazaux,9120,0,0,438
09091,42.998095766,1.03533477,cazavet,9160,10,0,2504
09092,42.842145416,1.691085252,cazenave serres et allens,9400,8,0,841
09093,42.916741057,1.696810775,celles,9000,40,0,1051
09094,43.119836867,1.067612925,cerizols,9230,10,0,1627
09095,42.928618209,1.048496687,cescau,9800,15,0,1762
09096,42.781483366,1.677300872,chateau verdun,9310,9,0,473
09097,43.036833941,1.290987849,clermont,9420,0,0,1003
09098,43.05778681,1.206512236,contrazy,9230,0,0,858
09099,42.980009049,1.56912078,cos,9000,32,0,5812
09100,42.753862865,1.183272753,couflens,9140,0,0,1902
09101,43.064594671,1.689935355,coussa,9120,4,0,2961
09102,43.067837503,1.822826214,coutens,9500,0,0,1555
09103,43.028633277,1.588886462,crampagna,9120,145,0,9813
09104,43.02923929,1.64757827,dalou,9120,104,0,10879
09105,43.144760397,1.303719559,daumazan sur arize,9350,15,0,6906
09106,42.944023108,1.870625005,dreuilhe,9300,34,0,4397
09107,43.025150073,1.7931430540000002,dun,9600,284,0,24912
09108,43.020687654,1.346599809,durban sur arize,9240,9,0,1892
09109,43.195178559,1.46363399,durfort,9130,34,0,2339
09110,42.963634042,1.192679233,encourtiech,9200,0,0,955
09111,42.939934078,1.063148979,engomer,9800,38,0,4791
09113,42.834027643,1.303103183,erce,9140,38,0,6663
09114,42.935070306,1.200415947,erp,9200,17,0,2547
09115,42.980685729,1.844007575,esclagne,9600,12,0,1430
09116,43.128160039,1.549222871,escosse,9100,28,0,5202
09117,43.186766026,1.499674927,esplas,9700,34,0,1001
09118,42.959440728,1.353852223,esplas de serou,9420,19,0,2024
09119,42.955606635,1.156517253,eycheil,9200,39,0,6526
09120,43.119633155,1.114410312,fabas,9230,49,0,3773
09121,42.938577821,1.607357091,ferrieres sur ariege,9000,51,0,6680
09122,42.96532903,1.610242138,foix,9000,841,8,84877
09123,43.163652384,1.241503621,fornex,9350,13,0,1737
09124,43.179802436,1.414995621,le fossat,9130,92,0,11401
09125,42.872672697,1.898612022,fougax et barrineuf,9300,30,0,5823
09126,42.891555008,1.73038207,freychenet,9300,0,0,737
09127,43.065724354,1.421001416,gabre,9290,19,0,1360
09128,43.037719418,1.13492865,gajan,9190,20,0,3461
09129,42.945802438,0.901161675,galey,9800,13,0,2125
09130,42.930614713,1.559343641,ganac,9000,24,0,7445
09131,42.763247006,1.744553183,garanou,9250,0,0,2053
09132,43.173365104,1.729653156,gaudies,9700,24,0,2464
09133,42.82882668,1.565695969,genat,9400,0,0,308
09134,42.719216168,1.584926202,gesties,9220,9,0,159
09136,42.828369828,1.515778968,gourbit,9400,0,0,779
09137,43.002057949,1.679787823,gudas,9120,9,0,1770
09138,42.972901063,1.679606672,l herm,9000,42,0,2938
09139,42.595485122,1.77727828,l hospitalet pres l andorre,9390,0,0,1265
09140,42.742462948,1.845864162,ignaux,9110,6,0,1417
09141,42.922752358,0.954360653,illartein,9800,0,0,1146
09142,42.95143469,1.78455773,ilhat,9300,15,0,989
09143,42.787516271,1.542931713,illier et laramade,9220,0,0,215
09145,43.080171972,1.738319141,les issards,9100,44,0,3691
09146,43.213879109,1.488720705,justiniac,9700,0,0,685
09147,43.262164281,1.521605547,labatut,9700,29,0,1943
09148,43.046604919,1.013144563,lacave,9160,1,2,1173
09149,42.933379968,1.171010869,lacourt,9200,6,0,1993
09150,43.046716888,1.936358528,lagarde,9500,12,0,2282
09151,43.119838698,1.423612747,lanoux,9130,9,0,475
09152,42.804183641,1.55570734,lapege,9400,0,0,227
09153,43.144695607,1.775588124,lapenne,9500,29,0,1797
09154,42.993467875,1.39962053,larbont,9240,0,0,650
09155,42.768528463,1.646420102,larcat,9310,0,0,566
09156,42.797422003,1.627743089,larnat,9310,0,0,155
09157,42.967185097,1.872197117,laroque d olmes,9600,249,0,35621
09158,43.076530566,1.164389223,lasserre,9230,26,12,2478
09159,42.741057902,1.717707107,lassur,9310,5,0,845
09160,42.933861267,1.84593803,lavelanet,9300,340,0,58889
09161,42.984492492,1.919089096,leran,9600,45,0,4963
09162,42.709570223,1.528218453,lercoul,9220,0,0,246
09163,43.149687686,1.512874982,lescousse,9100,0,0,856
09164,43.008024269,1.241602221,lescure,9420,34,0,6108
09165,42.927470209,1.939926198,lesparrou,9300,14,0,2225
09166,42.945341068,1.7266703950000002,leychert,9300,0,0,1008
09167,43.280133208,1.344676726,lezat sur leze,9210,380,0,27982
09168,42.98481333,1.790370452,lieurac,9300,36,0,2388
09169,43.011018788,1.843885655,limbrassac,9600,4,0,1119
09170,43.266926392,1.509272663,lissac,9700,6,0,2378
09171,42.798524031,1.7841389150000002,lordat,9250,0,0,682
09172,43.188287555,1.282325487,loubaut,9350,5,0,482
09173,43.042824846,1.55479991,loubens,9120,20,0,3216
09174,43.009322918,1.594802292,loubieres,9000,44,0,4006
09175,43.119607899,1.716391213,ludies,9100,14,0,1078
09176,42.719898764,1.742746421,luzenac,9250,38,0,5990
09177,43.10934467,1.510879832,madiere,9100,16,0,1896
09178,43.11214669,1.933816223,malegoude,9500,0,0,573
09179,43.032471763,1.7152438280000002,malleon,9120,17,0,830
09180,43.107583601,1.814275617,manses,9500,23,0,1629
09181,43.069224614,1.34938518,le mas d azil,9290,59,0,12654
09182,42.872905226,1.420836754,massat,9320,26,0,9651
09183,43.032043653,0.991753147,mauvezin de prat,9160,0,0,1158
09184,43.076793516,1.232177837,mauvezin de ste croix,9230,10,0,613
09185,43.231010969,1.678733751,mazeres,9270,542,0,49826
09186,43.182846726,1.306924277,meras,9350,8,0,1161
09187,43.052823898,1.06836062,mercenac,9160,52,0,4467
09188,42.879971144,1.643807621,mercus garrabet,9400,88,0,27468
09189,42.628067275,1.83463607,merens les vals,9110,0,0,2011
09190,43.090837694,1.204741571,merigon,9230,21,0,1829
09192,42.779333434,1.6055962460000002,miglos,9400,21,0,1448
09193,42.709942567,2.011711109,mijanes,9460,0,0,682
09194,43.109107672,1.86887348,mirepoix,9500,324,0,47126
09195,43.095344633,1.476006135,monesple,9130,0,0,195
09196,42.964525888,1.412840287,montagagne,9240,6,0,548
09197,42.779840653,1.902011167,montaillou,9110,5,0,370
09198,43.069885772,1.18667802,montardit,9230,4,0,2086
09199,43.186501584,1.656258425,montaut,9700,79,0,10145
09200,42.978452093,1.967383296,montbel,9600,22,0,1092
09201,42.982911298,1.092256503,montegut en couserans,9200,9,0,650
09202,43.075584201,1.496439826,montegut plantaurel,9120,13,0,3430
09203,43.006156698,1.469856907,montels,9240,10,0,1942
09204,43.034778733,1.216493904,montesquieu avantes,9200,15,0,3359
09205,43.101009141,1.2885481,montfa,9350,4,0,1256
09206,42.865665557,1.770860349,montferrier,9300,38,0,8235
09207,42.937648302,1.643813889,montgailhard,9330,216,0,18163
09208,42.994497654,1.072829352,montgauch,9160,29,0,1582
09209,43.01540378,1.175617877,montjoie en couserans,9200,268,20,24052
09210,42.903977768,1.605136393,montoulieu,9000,64,0,5257
09211,42.842861462,1.826913972,montsegur,9300,5,0,1972
09212,43.020347547,1.316778655,montseron,9240,8,0,1130
09213,43.071591269,1.947982425,moulin neuf,9500,13,0,2628
09214,42.943508827,1.098775534,moulis,9200,100,10,9696
09215,42.918882799,1.750950064,nalzen,9300,18,0,2129
09216,42.991700754,1.435692065,nescus,9240,2,0,568
09217,42.816702297,1.599521917,niaux,9400,28,0,1819
09218,42.675507146,1.876688011,orgeix,9110,7,0,1300
09219,42.926397756,0.938732853,orgibet,9800,7,0,2805
09220,42.65822095,1.936806694,orlu,9110,7,0,2032
09221,42.82257603,1.647039538,ornolac ussat les bains,9400,29,0,3155
09222,42.794029365,1.513110897,orus,9220,0,0,91
09223,42.860456122,1.234528185,oust,9140,31,0,8341
09224,43.100014466,1.446946214,pailhes,9130,34,0,3928
09225,43.123521232,1.615608034,pamiers,9100,2528,0,200939
09226,42.762865325,1.688212703,pech,9310,0,0,314
09227,42.928163981,1.809430212,pereille,9300,20,0,2166
09228,42.717801584,1.774113704,perles et castelet,9110,26,0,2437
09229,42.955607873,1.927532894,le peyrat,9600,54,0,3155
09230,42.68796665,2.055910207,le pla,9460,0,0,825
09231,42.835867521,1.385824253,le port,9320,0,0,1991
09232,42.791020982,1.860872286,prades,9110,4,0,358
09233,42.990832932,1.82100195,pradettes,9600,7,0,685
09234,42.961290169,1.656557579,pradieres,9000,8,0,799
09235,43.030847465,1.029169593,prat bonrepaux,9160,59,31,8594
09236,42.92171651,1.601552051,prayols,9000,85,0,4361
09237,42.721185069,2.099548084,le puch,9460,0,0,383
09238,43.091780854,1.717537684,les pujols,9100,93,0,7058
09239,42.683698976,2.114010639,querigut,9460,0,0,2204
09240,42.842828429,1.590191263,quie,9400,16,0,2514
09241,42.845696591,1.49345848,rabat les trois seigneurs,9400,19,0,5624
09242,42.941433512,1.814931967,raissac,9300,2,0,509
09243,42.988413113,1.887235978,regat,9600,8,0,1222
09244,43.075975712,1.762827112,rieucros,9500,91,0,9243
09245,43.058082174,1.600010546,rieux de pelleport,9120,122,0,10305
09246,42.988267242,1.284044986,rimont,9420,31,0,5184
09247,42.951278129,1.262755357,riverenert,9200,27,0,2539
09249,42.933330452,1.764185769,roquefixade,9300,17,0,1626
09250,42.961153827,1.743507201,roquefort les cascades,9300,3,0,1342
09251,43.076688919,1.924350954,roumengoux,9500,33,0,1617
09252,42.74030495,2.070266245,rouze,9460,0,0,658
09253,43.097731752,1.399645453,sabarat,9350,25,2,2895
09254,43.110765798,1.714410352,st amadou,9100,54,0,3748
09255,43.159730853,1.547364092,st amans,9100,9,0,469
09256,43.082086979,1.581155834,st bauzeil,9120,0,0,505
09257,43.119677472,1.171488909,ste croix volvestre,9230,83,12,10042
09258,43.044014321,1.670076587,st felix de rieutord,9120,68,0,5285
09259,43.12385278,1.7549475760000002,st felix de tournegat,9500,22,0,1497
09260,43.12569719,1.917748319,ste foi,9500,4,0,228
09261,42.975741707,1.153483062,st girons,9200,617,87,72934
09262,42.919598245,1.876748214,st jean d aigues vives,9300,117,0,5474
09263,42.951684369,0.928706131,st jean du castillonnais,9800,0,0,389
09264,43.012812588,1.632738357,st jean de verges,9000,452,0,33390
09265,43.086780429,1.624372497,st jean du falga,9100,302,0,32034
09266,43.036740875,1.856520212,st julien de gras capou,9500,0,0,1059
09267,42.900309198,0.868499935,st lary,9800,9,0,1645
09268,43.000422992,1.129404844,st lizier,9190,195,27,13744
